g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	TeamMates
		Individual Median F1: 0.6439498703543648
		Individual Median F1: 0.6977169495577338
		Individual Median F1: 0.6942979030222917
		Individual Median F1: 0.6942979030222917
		Individual Median F1: 0.6942979030222917
		Individual Median F1: 0.6942979030222917
		Individual Median F1: 0.6942979030222917
		Individual Median F1: 0.6983963987629702
		Individual Median F1: 0.6977169495577338
		Individual Median F1: 0.6977169495577338
		Individual Median F1: 0.6977169495577338
		Individual Median F1: 0.6977169495577338
		Individual Median F1: 0.6983963987629702
		Individual Median F1: 0.6977169495577338
		Individual Median F1: 0.6977169495577338
		Individual Median F1: 0.6977169495577338
		Individual Median F1: 0.6942979030222917
		Individual Median F1: 0.6942979030222917
		Individual Median F1: 0.6977169495577338
		Individual Median F1: 0.6942979030222917
		Individual Median F1: 0.6942979030222917
	Average F1 score:	0.6727469423550395
	Best Individual F1 score:	0.6942979030222917
	F1:	0.6942979030222917
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.004526821551994131
	Returns:	0.5169149676934786
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.17944096119166683
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 125
		Individual Median F1: 0.6923123818813632
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.6923123818813632
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.6923123818813632
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.6942568609312365
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.6923123818813632
		Individual Median F1: 0.7001296707949614
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.6923123818813632
		Individual Median F1: 0.6923123818813632
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.6989195996553323
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7012811713566689
		Individual Median F1: 0.7037847364662626
	Average F1 score:	0.7034690672266771
	Best Individual F1 score:	0.7037847364662626
	F1:	0.7037847364662626
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.004526821551994131
	Returns:	0.5169149676934786
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 126
		Individual Median F1: 0.6983205915528262
		Individual Median F1: 0.6983205915528262
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7000018751054746
		Individual Median F1: 0.7080195550727142
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.6925236120956944
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7064851485148516
		Individual Median F1: 0.7080195550727142
		Individual Median F1: 0.6983205915528262
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.7048423716827334
		Individual Median F1: 0.7032439424847008
		Individual Median F1: 0.6461676745824303
	Average F1 score:	0.6852759891866154
	Best Individual F1 score:	0.7080195550727142
	F1:	0.7080195550727142
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.004526821551994131
	Returns:	0.5169149676934786
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 127
		Individual Median F1: 0.7100886544720009
		Individual Median F1: 0.7100886544720009
		Individual Median F1: 0.7100886544720009
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7120096704985751
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7089357819094331
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.711321468412212
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7089357819094331
		Individual Median F1: 0.6855323020928116
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7161149381298635
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7132518354463491
		Individual Median F1: 0.711321468412212
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7089357819094331
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.707112676056338
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7086437253068734
		Individual Median F1: 0.7064556344692381
	Average F1 score:	0.6988099415811742
	Best Individual F1 score:	0.7089357819094331
	F1:	0.7089357819094331
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.004526821551994131
	Returns:	0.5169149676934786
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 128
		Individual Median F1: 0.7024451001774756
		Individual Median F1: 0.7024451001774756
		Individual Median F1: 0.6920532637870971
		Individual Median F1: 0.6911379570079379
		Individual Median F1: 0.6911379570079379
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6868997008345142
		Individual Median F1: 0.6911379570079379
		Individual Median F1: 0.7024451001774756
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.7024451001774756
		Individual Median F1: 0.6856402751846058
		Individual Median F1: 0.6920532637870971
		Individual Median F1: 0.6856402751846058
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6911379570079379
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
		Individual Median F1: 0.6895194255468994
	Average F1 score:	0.6107593484421707
	Best Individual F1 score:	0.7024451001774756
	F1:	0.7024451001774756
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.004526821551994131
	Returns:	0.5169149676934786
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 129
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6776295284881045
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6816542858648121
		Individual Median F1: 0.6752704784766379
		Individual Median F1: 0.679693535177406
		Individual Median F1: 0.694264705882353
		Individual Median F1: 0.694264705882353
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6712790952832057
		Individual Median F1: 0.6816542858648121
		Individual Median F1: 0.6816542858648121
		Individual Median F1: 0.6816542858648121
		Individual Median F1: 0.6776295284881045
		Individual Median F1: 0.6621923500681015
		Individual Median F1: 0.6752704784766379
		Individual Median F1: 0.6752704784766379
		Individual Median F1: 0.6776295284881045
		Individual Median F1: 0.694264705882353
		Individual Median F1: 0.694264705882353
	Average F1 score:	0.6496518205217111
	Best Individual F1 score:	0.694264705882353
	F1:	0.694264705882353
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.004526821551994131
	Returns:	0.5169149676934786
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 130
		Individual Median F1: 0.7205909478005266
		Individual Median F1: 0.7021939690485106
		Individual Median F1: 0.7031849103277674
		Individual Median F1: 0.7031849103277674
		Individual Median F1: 0.7021939690485106
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.6973729945301208
		Individual Median F1: 0.7205909478005266
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.7229114169412677
		Individual Median F1: 0.7021939690485106
		Individual Median F1: 0.7021939690485106
		Individual Median F1: 0.7178702473899318
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.7178702473899318
		Individual Median F1: 0.7137142395345079
		Individual Median F1: 0.7137142395345079
		Individual Median F1: 0.7137142395345079
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.6997220323536112
		Individual Median F1: 0.7137142395345079
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.7021939690485106
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.6973729945301208
		Individual Median F1: 0.7009973430510348
		Individual Median F1: 0.7009973430510348
	Average F1 score:	0.6903049643511373
	Best Individual F1 score:	0.7178702473899318
	F1:	0.7178702473899318
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.004526821551994131
	Returns:	0.5169149676934786
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 131
		Individual Median F1: 0.7079812206572771
		Individual Median F1: 0.7079812206572771
		Individual Median F1: 0.7113231595990216
		Individual Median F1: 0.706792479012003
		Individual Median F1: 0.7113231595990216
		Individual Median F1: 0.7083780323216944
		Individual Median F1: 0.7083780323216944
		Individual Median F1: 0.7126964020676596
		Individual Median F1: 0.7126964020676596
		Individual Median F1: 0.7031060535397817
		Individual Median F1: 0.7126964020676596
		Individual Median F1: 0.7126964020676596
		Individual Median F1: 0.7031060535397817
		Individual Median F1: 0.7126964020676596
		Individual Median F1: 0.720436396531287
		Individual Median F1: 0.720436396531287
		Individual Median F1: 0.7113231595990216
		Individual Median F1: 0.7079812206572771
		Individual Median F1: 0.7079812206572771
		Individual Median F1: 0.7113231595990216
		Individual Median F1: 0.7051990958094245
		Individual Median F1: 0.7079812206572771
		Individual Median F1: 0.7083780323216944
		Individual Median F1: 0.7083780323216944
		Individual Median F1: 0.7113231595990216
		Individual Median F1: 0.7083780323216944
		Individual Median F1: 0.7037194813493437
		Individual Median F1: 0.7126964020676596
		Individual Median F1: 0.7126964020676596
		Individual Median F1: 0.711444101518808
	Average F1 score:	0.6653205943733234
	Best Individual F1 score:	0.720436396531287
	F1:	0.720436396531287
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 132
		Individual Median F1: 0.7095200834637454
		Individual Median F1: 0.7026357406431207
		Individual Median F1: 0.7026357406431207
		Individual Median F1: 0.7026357406431207
		Individual Median F1: 0.7002645502645501
		Individual Median F1: 0.6976202914233475
		Individual Median F1: 0.7026357406431207
		Individual Median F1: 0.6976202914233475
		Individual Median F1: 0.6976202914233475
		Individual Median F1: 0.6976202914233475
		Individual Median F1: 0.6992295094171072
		Individual Median F1: 0.6976202914233475
		Individual Median F1: 0.6976202914233475
		Individual Median F1: 0.7014523369421706
		Individual Median F1: 0.6990723562152132
		Individual Median F1: 0.6980011560478081
		Individual Median F1: 0.7095200834637454
		Individual Median F1: 0.7002645502645501
		Individual Median F1: 0.7118912738423159
		Individual Median F1: 0.7026357406431207
		Individual Median F1: 0.7002645502645501
		Individual Median F1: 0.7002645502645501
		Individual Median F1: 0.7118912738423159
		Individual Median F1: 0.7026357406431207
		Individual Median F1: 0.6976202914233475
		Individual Median F1: 0.6938290651033632
		Individual Median F1: 0.6976202914233475
		Individual Median F1: 0.6986455719187808
		Individual Median F1: 0.6980011560478081
		Individual Median F1: 0.701448391523098
	Average F1 score:	0.6605144732252581
	Best Individual F1 score:	0.7118912738423159
	F1:	0.7118912738423159
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.19950684322942808
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.17944096119166683
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.2245972623485012
Evaluating generation: 133
		Individual Median F1: 0.687167651144192
		Individual Median F1: 0.687167651144192
		Individual Median F1: 0.6884194458642878
		Individual Median F1: 0.7056127932474834
		Individual Median F1: 0.6728378059337372
		Individual Median F1: 0.6896664989377166
		Individual Median F1: 0.6845115730165982
		Individual Median F1: 0.6896664989377166
		Individual Median F1: 0.6909088372547241
		Individual Median F1: 0.6896664989377166
		Individual Median F1: 0.6896664989377166
		Individual Median F1: 0.6778366373757378
		Individual Median F1: 0.6909088372547241
		Individual Median F1: 0.6761700979258232
		Individual Median F1: 0.6761700979258232
		Individual Median F1: 0.6761700979258232
		Individual Median F1: 0.6920677361853832
		Individual Median F1: 0.6723727257073981
		Individual Median F1: 0.687167651144192
		Individual Median F1: 0.6909088372547242
		Individual Median F1: 0.7056127932474834
		Individual Median F1: 0.6896664989377166
		Individual Median F1: 0.6723276938309872
		Individual Median F1: 0.6909088372547241
		Individual Median F1: 0.6896664989377166
		Individual Median F1: 0.6896664989377167
		Individual Median F1: 0.6896664989377166
		Individual Median F1: 0.6909088372547241
		Individual Median F1: 0.6896664989377166
		Individual Median F1: 0.6909088372547241
	Average F1 score:	0.6198705549551838
	Best Individual F1 score:	0.6920677361853832
	F1:	0.6920677361853832
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.17944096119166683
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 134
		Individual Median F1: 0.7105211748742073
		Individual Median F1: 0.7140530702174538
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7176217350408798
		Individual Median F1: 0.7176014052651519
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7130527665877129
		Individual Median F1: 0.7130527665877129
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7130527665877129
		Individual Median F1: 0.7144864938982586
		Individual Median F1: 0.7144864938982586
		Individual Median F1: 0.7140530702174538
		Individual Median F1: 0.7176217350408798
		Individual Median F1: 0.7173764673764675
		Individual Median F1: 0.7118672860767823
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7129087129087128
		Individual Median F1: 0.7084432438158801
		Individual Median F1: 0.7116065781151171
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7111188872364623
		Individual Median F1: 0.7144864938982586
		Individual Median F1: 0.7144864938982586
	Average F1 score:	0.6750946721030634
	Best Individual F1 score:	0.7173764673764675
	F1:	0.7173764673764675
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 135
		Individual Median F1: 0.6736340852130327
		Individual Median F1: 0.6745262375624458
		Individual Median F1: 0.6716359112585528
		Individual Median F1: 0.6745262375624459
		Individual Median F1: 0.6745262375624459
		Individual Median F1: 0.6734203495537523
		Individual Median F1: 0.673460459528009
		Individual Median F1: 0.6773640523440101
		Individual Median F1: 0.6773640523440101
		Individual Median F1: 0.6680193920906417
		Individual Median F1: 0.6655458049700648
		Individual Median F1: 0.6728855721393034
		Individual Median F1: 0.6673010366730103
		Individual Median F1: 0.6673010366730103
		Individual Median F1: 0.6728855721393034
		Individual Median F1: 0.6728855721393034
		Individual Median F1: 0.6745262375624458
		Individual Median F1: 0.6745262375624458
		Individual Median F1: 0.6745262375624459
		Individual Median F1: 0.6734203495537523
		Individual Median F1: 0.6745262375624459
		Individual Median F1: 0.6673010366730103
		Individual Median F1: 0.6728855721393034
		Individual Median F1: 0.6673010366730103
		Individual Median F1: 0.6734203495537523
		Individual Median F1: 0.6655458049700648
		Individual Median F1: 0.6773640523440101
		Individual Median F1: 0.6673010366730103
		Individual Median F1: 0.6728855721393034
		Individual Median F1: 0.6743421052631579
	Average F1 score:	0.6097165495244257
	Best Individual F1 score:	0.6728855721393034
	F1:	0.6728855721393034
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.19950684322942808
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.17944096119166683
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 136
		Individual Median F1: 0.6762352232751244
		Individual Median F1: 0.6776899359633173
		Individual Median F1: 0.6731548771135376
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.7076774969915764
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.6804689734057764
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.6804689734057764
		Individual Median F1: 0.6804689734057764
		Individual Median F1: 0.6804689734057764
		Individual Median F1: 0.6934746913118852
		Individual Median F1: 0.6934746913118852
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.6731548771135376
		Individual Median F1: 0.6801369313471156
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.6731548771135376
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.6804689734057764
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.675208148088271
		Individual Median F1: 0.6731548771135376
		Individual Median F1: 0.676513334786716
	Average F1 score:	0.663329702841722
	Best Individual F1 score:	0.7076774969915764
	F1:	0.7076774969915764
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 137
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.7037480063795853
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.7053054943517645
		Individual Median F1: 0.7013150371640937
		Individual Median F1: 0.7053054943517645
		Individual Median F1: 0.7053054943517645
		Individual Median F1: 0.7116322775326633
		Individual Median F1: 0.7059166084323318
		Individual Median F1: 0.705683041532098
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.7090489642184556
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.7053054943517645
		Individual Median F1: 0.7053054943517645
		Individual Median F1: 0.7098941863721504
		Individual Median F1: 0.7116322775326633
		Individual Median F1: 0.710314320483812
		Individual Median F1: 0.7059166084323318
		Individual Median F1: 0.7097055070664873
		Individual Median F1: 0.7059166084323318
		Individual Median F1: 0.7053054943517645
		Individual Median F1: 0.7013150371640937
		Individual Median F1: 0.7053054943517645
	Average F1 score:	0.6612998819836208
	Best Individual F1 score:	0.7037480063795853
	F1:	0.7037480063795853
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 138
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.735053834614596
		Individual Median F1: 0.7188188819832826
		Individual Median F1: 0.7358316341654016
		Individual Median F1: 0.7358316341654016
		Individual Median F1: 0.7358316341654016
		Individual Median F1: 0.7316392150054614
		Individual Median F1: 0.7316392150054614
		Individual Median F1: 0.7316392150054614
		Individual Median F1: 0.7316392150054614
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7188188819832826
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7316392150054614
		Individual Median F1: 0.7188188819832826
		Individual Median F1: 0.7156495678234809
		Individual Median F1: 0.7316392150054614
		Individual Median F1: 0.7188188819832826
		Individual Median F1: 0.7316392150054614
	Average F1 score:	0.7154843846929452
	Best Individual F1 score:	0.7358316341654016
	F1:	0.7358316341654016
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 139
		Individual Median F1: 0.6845370412375811
		Individual Median F1: 0.6845370412375811
		Individual Median F1: 0.6845370412375811
		Individual Median F1: 0.6916331279322707
		Individual Median F1: 0.6889929760210642
		Individual Median F1: 0.7120514558610176
		Individual Median F1: 0.7120514558610176
		Individual Median F1: 0.7120514558610176
		Individual Median F1: 0.7120514558610176
		Individual Median F1: 0.7120514558610176
		Individual Median F1: 0.7056811739667848
		Individual Median F1: 0.7120514558610176
		Individual Median F1: 0.7072649176477859
		Individual Median F1: 0.7072649176477859
		Individual Median F1: 0.7072649176477859
		Individual Median F1: 0.7072649176477859
		Individual Median F1: 0.6845370412375811
		Individual Median F1: 0.6916331279322707
		Individual Median F1: 0.6916331279322707
		Individual Median F1: 0.6845370412375811
		Individual Median F1: 0.7120514558610176
		Individual Median F1: 0.6916331279322707
		Individual Median F1: 0.6916331279322707
		Individual Median F1: 0.6916331279322707
		Individual Median F1: 0.6916331279322707
		Individual Median F1: 0.6916331279322707
		Individual Median F1: 0.7120514558610176
		Individual Median F1: 0.7072649176477859
		Individual Median F1: 0.7072649176477859
		Individual Median F1: 0.7072649176477859
	Average F1 score:	0.6969208251751993
	Best Individual F1 score:	0.7120514558610176
	F1:	0.7120514558610176
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.005634582073350103
	Argument:	0.004526821551994131
	Returns:	0.495930581276152
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.0285211483296772
	FieldUse:	0.0
	Throws:	0.40109849360544086
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 140
		Individual Median F1: 0.7172440075902534
		Individual Median F1: 0.7172440075902534
		Individual Median F1: 0.7172440075902534
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7255026455026454
		Individual Median F1: 0.7188539675798117
		Individual Median F1: 0.7074926976988571
		Individual Median F1: 0.7172440075902534
		Individual Median F1: 0.7172440075902534
		Individual Median F1: 0.7172440075902534
